time,temperature,humidity,feels_like,wind_speed,wind_direction,wind_gusts,weather_code,cloud_cover,precipitation,rain,showers,snowfall,surface_pressure,visibility
2026-07-14T04:00,26.3,97,32.7,4.7,2,12.6,53,96,0.5,0.5,0.0,0.0,998.4,
2026-07-14T05:00,26.9,97,34.3,2.2,99,15.5,55,98,1.0,1.0,0.0,0.0,998.3,
2026-07-14T06:00,26.4,99,33.0,6.9,70,16.6,55,99,1.1,1.1,0.0,0.0,998.5,
2026-07-14T07:00,27.4,94,34.6,2.8,63,13.7,51,93,0.4,0.4,0.0,0.0,998.9,
2026-07-14T08:00,29.3,84,36.3,4.4,30,19.1,51,94,0.1,0.1,0.0,0.0,999.6,
2026-07-14T09:00,30.4,80,37.4,6.7,54,24.1,51,100,0.1,0.1,0.0,0.0,999.8,
2026-07-14T10:00,30.5,79,37.0,7.8,48,27.0,51,92,0.1,0.1,0.0,0.0,999.5,
2026-07-14T11:00,31.8,72,40.0,6.5,77,27.4,1,29,0.0,0.0,0.0,0.0,999.2,
2026-07-14T12:00,32.2,70,40.9,6.4,63,25.2,51,26,0.1,0.1,0.0,0.0,998.3,
2026-07-14T13:00,32.5,69,40.9,6.1,66,24.8,51,38,0.1,0.1,0.0,0.0,997.2,
2026-07-14T14:00,32.2,71,40.3,3.4,84,23.4,51,89,0.1,0.1,0.0,0.0,997.2,
2026-07-14T15:00,29.0,87,35.5,8.3,6,25.9,63,41,3.1,3.1,0.0,0.0,997.1,
2026-07-14T16:00,29.6,84,36.9,4.2,324,21.6,51,38,0.3,0.3,0.0,0.0,996.7,
2026-07-14T17:00,29.0,85,35.5,6.7,214,16.6,51,23,0.1,0.1,0.0,0.0,997.4,
2026-07-14T18:00,28.4,88,35.6,2.3,176,16.9,2,57,0.0,0.0,0.0,0.0,998.0,
2026-07-14T19:00,28.0,89,35.3,1.2,63,7.6,53,14,0.6,0.6,0.0,0.0,998.6,
2026-07-14T20:00,27.9,91,35.3,1.0,329,3.6,1,28,0.0,0.0,0.0,0.0,999.4,
2026-07-14T21:00,27.8,92,35.2,1.3,344,3.2,2,50,0.0,0.0,0.0,0.0,1000.1,
2026-07-14T22:00,27.8,92,35.2,1.5,30,3.2,1,21,0.0,0.0,0.0,0.0,1000.2,
2026-07-14T23:00,28.3,90,35.7,2.8,79,5.4,1,33,0.0,0.0,0.0,0.0,999.6,
2026-07-15T00:00,27.8,92,35.1,2.6,51,5.0,1,28,0.0,0.0,0.0,0.0,998.7,
2026-07-15T01:00,27.4,95,34.6,3.7,39,7.6,3,87,0.0,0.0,0.0,0.0,998.3,
2026-07-15T02:00,27.2,95,34.3,3.5,62,7.9,3,99,0.0,0.0,0.0,0.0,998.4,
2026-07-15T03:00,27.1,95,33.8,4.9,82,10.4,3,97,0.0,0.0,0.0,0.0,998.4,
2026-07-15T04:00,26.9,95,33.5,4.9,73,10.4,3,88,0.0,0.0,0.0,0.0,998.7,
2026-07-15T05:00,27.6,91,34.0,7.1,60,11.5,3,91,0.0,0.0,0.0,0.0,998.7,
2026-07-15T06:00,28.2,89,34.6,7.4,76,16.9,2,72,0.0,0.0,0.0,0.0,999.1,
2026-07-15T07:00,29.2,83,34.9,10.8,79,25.2,51,85,0.1,0.1,0.0,0.0,999.5,
2026-07-15T08:00,29.9,79,35.4,12.1,87,29.2,51,98,0.1,0.1,0.0,0.0,999.6,
2026-07-15T09:00,31.0,73,36.6,11.7,81,29.5,3,97,0.0,0.0,0.0,0.0,999.8,
2026-07-15T10:00,31.9,71,39.0,10.2,81,32.0,51,95,0.1,0.1,0.0,0.0,999.4,
2026-07-15T11:00,32.4,67,39.2,12.0,81,32.0,51,98,0.1,0.1,0.0,0.0,999.5,
2026-07-15T12:00,32.5,69,39.8,12.7,74,34.9,51,94,0.1,0.1,0.0,0.0,998.5,
2026-07-15T13:00,32.2,70,39.2,12.3,75,38.2,3,80,0.0,0.0,0.0,0.0,997.7,
2026-07-15T14:00,32.4,67,38.5,10.8,75,37.4,51,40,0.1,0.1,0.0,0.0,996.9,
2026-07-15T15:00,31.1,72,36.4,13.0,46,33.1,53,59,0.8,0.8,0.0,0.0,996.7,
2026-07-15T16:00,30.1,76,35.2,13.3,65,29.9,51,51,0.4,0.4,0.0,0.0,996.8,
2026-07-15T17:00,30.4,79,37.0,6.9,53,30.2,1,32,0.0,0.0,0.0,0.0,997.0,
2026-07-15T18:00,29.8,79,35.6,9.0,84,18.4,51,52,0.1,0.1,0.0,0.0,997.9,
2026-07-15T19:00,28.9,80,34.0,11.7,94,25.6,51,90,0.1,0.1,0.0,0.0,998.8,
2026-07-15T20:00,28.4,83,33.7,10.5,77,25.2,2,73,0.0,0.0,0.0,0.0,999.3,
2026-07-15T21:00,28.2,85,33.8,8.8,78,22.7,3,88,0.0,0.0,0.0,0.0,1000.0,
2026-07-15T22:00,27.9,86,33.8,7.5,66,18.7,3,98,0.0,0.0,0.0,0.0,1000.4,
2026-07-15T23:00,28.1,87,34.0,9.3,77,18.7,3,98,0.0,0.0,0.0,0.0,999.5,
2026-07-16T00:00,27.7,86,33.0,10.0,82,20.9,51,100,0.1,0.1,0.0,0.0,998.6,
2026-07-16T01:00,27.5,89,33.2,8.7,82,20.9,51,99,0.1,0.1,0.0,0.0,998.2,
2026-07-16T02:00,27.2,90,33.0,8.7,77,18.4,3,98,0.0,0.0,0.0,0.0,998.0,
2026-07-16T03:00,27.0,90,32.7,8.4,70,18.0,3,84,0.0,0.0,0.0,0.0,998.3,
2026-07-16T04:00,26.8,91,32.2,9.8,60,20.5,2,59,0.0,0.0,0.0,0.0,998.5,
2026-07-16T05:00,27.0,94,32.7,10.8,69,21.6,0,15,0.0,0.0,0.0,0.0,998.3,
2026-07-16T06:00,27.8,89,33.4,11.1,67,26.6,3,91,0.0,0.0,0.0,0.0,998.7,
2026-07-16T07:00,28.5,85,33.7,13.6,82,31.0,51,90,0.1,0.1,0.0,0.0,999.0,
2026-07-16T08:00,29.2,82,34.4,13.2,87,34.2,51,93,0.1,0.1,0.0,0.0,999.3,
2026-07-16T09:00,29.7,79,35.3,11.3,77,33.1,51,96,0.1,0.1,0.0,0.0,999.5,
2026-07-16T10:00,30.6,77,36.2,12.0,73,33.8,2,75,0.0,0.0,0.0,0.0,999.5,
2026-07-16T11:00,30.2,78,37.0,12.0,74,35.3,51,100,0.1,0.1,0.0,0.0,998.7,
2026-07-16T12:00,30.7,75,37.5,10.5,77,28.4,61,96,1.8,1.8,0.0,0.0,998.3,
2026-07-16T13:00,31.3,73,37.5,7.9,89,27.0,51,55,0.3,0.3,0.0,0.0,997.3,
2026-07-16T14:00,30.1,79,37.0,8.9,144,23.8,61,84,1.3,1.3,0.0,0.0,996.8,
2026-07-16T15:00,30.4,81,36.9,9.1,190,24.5,61,34,1.8,1.8,0.0,0.0,996.5,
2026-07-16T16:00,31.2,73,36.5,12.5,184,27.7,51,61,0.1,0.1,0.0,0.0,996.3,
2026-07-16T17:00,30.3,79,36.2,11.7,153,34.6,1,34,0.0,0.0,0.0,0.0,996.5,
2026-07-16T18:00,29.4,80,34.9,11.4,157,25.2,51,100,0.2,0.2,0.0,0.0,997.4,
2026-07-16T19:00,28.7,85,34.5,10.5,163,24.8,51,43,0.1,0.1,0.0,0.0,998.4,
2026-07-16T20:00,28.5,85,34.0,11.1,155,24.1,3,95,0.0,0.0,0.0,0.0,999.0,
2026-07-16T21:00,28.0,87,33.6,10.0,150,24.5,2,75,0.0,0.0,0.0,0.0,999.8,
2026-07-16T22:00,27.8,87,33.5,9.1,129,21.6,3,88,0.0,0.0,0.0,0.0,1000.0,
2026-07-16T23:00,27.9,87,33.6,9.4,120,19.1,3,94,0.0,0.0,0.0,0.0,999.1,
2026-07-17T00:00,27.5,89,33.2,8.3,110,19.8,3,87,0.0,0.0,0.0,0.0,998.5,
2026-07-17T01:00,27.3,90,33.2,7.6,105,17.3,51,81,0.1,0.1,0.0,0.0,998.0,
2026-07-17T02:00,27.2,90,33.0,7.9,106,15.8,2,71,0.0,0.0,0.0,0.0,997.5,
2026-07-17T03:00,27.1,91,33.1,7.9,117,16.9,0,16,0.0,0.0,0.0,0.0,997.5,
2026-07-17T04:00,27.0,92,33.1,7.0,130,16.2,3,100,0.0,0.0,0.0,0.0,997.8,
2026-07-17T05:00,27.5,92,33.6,8.7,130,15.8,51,79,0.1,0.1,0.0,0.0,997.7,
2026-07-17T06:00,28.2,90,34.9,6.1,140,17.6,1,48,0.0,0.0,0.0,0.0,998.7,
2026-07-17T07:00,29.5,84,36.0,8.5,163,20.9,2,63,0.0,0.0,0.0,0.0,999.0,
2026-07-17T08:00,30.4,79,36.6,9.7,178,25.2,51,95,0.1,0.1,0.0,0.0,999.4,
2026-07-17T09:00,30.3,80,36.4,10.8,170,27.0,51,75,0.2,0.2,0.0,0.0,999.5,
2026-07-17T10:00,30.6,78,37.1,10.3,181,29.9,53,98,0.9,0.9,0.0,0.0,999.5,
2026-07-17T11:00,30.8,73,36.2,10.6,178,26.3,51,100,0.1,0.1,0.0,0.0,999.8,
2026-07-17T12:00,30.6,78,36.5,11.4,184,28.8,51,100,0.1,0.1,0.0,0.0,999.5,
2026-07-17T13:00,31.0,76,37.0,10.7,186,31.3,51,100,0.2,0.2,0.0,0.0,998.7,
2026-07-17T14:00,30.2,80,35.8,13.0,194,31.0,51,95,0.4,0.4,0.0,0.0,998.3,
2026-07-17T15:00,30.3,79,36.3,10.7,197,31.3,61,66,2.4,2.4,0.0,0.0,997.8,
2026-07-17T16:00,30.2,80,35.8,13.7,189,30.2,53,27,0.6,0.6,0.0,0.0,997.3,
2026-07-17T17:00,29.9,79,35.1,14.1,184,30.2,51,87,0.1,0.1,0.0,0.0,998.3,
2026-07-17T18:00,29.2,81,34.5,12.7,172,30.2,51,71,0.1,0.1,0.0,0.0,998.7,
2026-07-17T19:00,28.7,85,34.2,12.1,177,27.7,2,51,0.0,0.0,0.0,0.0,999.8,
2026-07-17T20:00,28.4,86,33.8,13.0,169,28.1,1,44,0.0,0.0,0.0,0.0,1000.4,
2026-07-17T21:00,28.3,86,33.4,14.5,174,31.0,1,23,0.0,0.0,0.0,0.0,1001.1,
2026-07-17T22:00,27.6,87,32.4,13.7,181,32.8,1,36,0.0,0.0,0.0,0.0,1001.4,
2026-07-17T23:00,27.4,90,32.8,12.1,178,29.5,61,35,1.7,1.7,0.0,0.0,1000.6,
2026-07-18T00:00,26.8,95,32.4,11.6,193,25.6,61,99,2.0,2.0,0.0,0.0,1000.4,
2026-07-18T01:00,26.4,97,32.2,9.8,167,23.0,63,99,4.4,4.4,0.0,0.0,999.9,
2026-07-18T02:00,26.4,97,32.3,9.3,165,20.9,61,93,1.7,1.7,0.0,0.0,999.7,
2026-07-18T03:00,26.3,97,32.2,9.5,158,19.4,51,95,0.3,0.3,0.0,0.0,999.8,
2026-07-18T04:00,26.5,96,32.5,8.4,164,18.0,3,91,0.0,0.0,0.0,0.0,1000.1,
2026-07-18T05:00,27.0,96,33.2,9.4,138,19.8,51,98,0.1,0.1,0.0,0.0,999.9,
2026-07-18T06:00,27.5,95,34.1,8.7,135,20.9,2,78,0.0,0.0,0.0,0.0,1000.6,
2026-07-18T07:00,28.8,87,35.2,9.3,158,24.1,3,80,0.0,0.0,0.0,0.0,1001.2,
2026-07-18T08:00,30.1,82,36.4,10.1,164,27.7,1,23,0.0,0.0,0.0,0.0,1000.9,
2026-07-18T09:00,31.1,76,37.5,12.6,176,35.3,51,27,0.3,0.3,0.0,0.0,1000.8,
2026-07-18T10:00,31.6,74,38.6,11.9,178,36.4,51,100,0.2,0.2,0.0,0.0,1000.8,
2026-07-18T11:00,32.2,70,39.5,10.9,167,37.4,1,45,0.0,0.0,0.0,0.0,1000.6,
2026-07-18T12:00,32.3,70,39.5,12.4,163,31.7,51,42,0.2,0.2,0.0,0.0,999.7,
2026-07-18T13:00,31.7,71,38.7,11.7,171,33.8,51,52,0.2,0.2,0.0,0.0,999.6,
2026-07-18T14:00,31.2,75,37.5,11.8,161,31.3,61,50,1.6,1.6,0.0,0.0,999.3,
2026-07-18T15:00,31.1,73,35.9,16.5,169,37.8,51,41,0.1,0.1,0.0,0.0,998.4,
2026-07-18T16:00,30.7,72,35.3,14.6,170,38.9,51,77,0.2,0.2,0.0,0.0,998.7,
2026-07-18T17:00,30.7,75,36.2,11.5,171,34.2,51,37,0.2,0.2,0.0,0.0,999.2,
2026-07-18T18:00,29.8,79,35.3,10.9,161,24.5,1,37,0.0,0.0,0.0,0.0,999.9,
2026-07-18T19:00,29.1,82,34.8,10.5,153,23.4,3,82,0.0,0.0,0.0,0.0,1000.7,
2026-07-18T20:00,28.8,83,34.3,10.5,156,22.7,3,85,0.0,0.0,0.0,0.0,1001.6,
2026-07-18T21:00,28.4,84,34.1,9.6,154,22.3,3,93,0.0,0.0,0.0,0.0,1002.3,
2026-07-18T22:00,28.1,86,34.1,7.8,157,20.5,3,98,0.0,0.0,0.0,0.0,1002.6,
2026-07-18T23:00,28.3,86,34.3,9.0,165,16.2,3,85,0.0,0.0,0.0,0.0,1002.1,
2026-07-19T00:00,28.0,88,34.2,7.6,162,18.4,2,75,0.0,0.0,0.0,0.0,1001.1,
2026-07-19T01:00,27.8,90,33.8,9.3,156,19.1,3,91,0.0,0.0,0.0,0.0,1000.8,
2026-07-19T02:00,27.5,91,33.2,10.4,162,22.7,51,81,0.1,0.1,0.0,0.0,1000.6,
2026-07-19T03:00,27.4,90,33.0,10.6,165,22.3,51,91,0.2,0.2,0.0,0.0,1000.9,
2026-07-19T04:00,25.9,96,31.7,7.5,156,22.7,63,97,3.4,3.4,0.0,0.0,1001.7,
2026-07-19T05:00,27.7,89,33.5,10.1,179,17.6,61,73,1.3,1.3,0.0,0.0,1001.4,
2026-07-19T06:00,28.4,86,34.3,9.3,172,23.0,3,98,0.0,0.0,0.0,0.0,1001.7,
2026-07-19T07:00,29.1,84,34.9,11.0,178,25.2,51,97,0.1,0.1,0.0,0.0,1002.5,
2026-07-19T08:00,28.3,88,33.9,12.4,194,30.6,61,97,2.1,2.1,0.0,0.0,1002.9,
2026-07-19T09:00,29.4,83,35.6,8.7,175,29.9,61,99,2.1,2.1,0.0,0.0,1002.8,
2026-07-19T10:00,29.4,83,35.7,9.0,174,27.0,53,99,0.7,0.7,0.0,0.0,1002.8,
2026-07-19T11:00,31.1,74,37.6,12.1,182,31.0,51,99,0.1,0.1,0.0,0.0,1001.9,
2026-07-19T12:00,30.6,78,36.7,11.9,180,32.4,61,99,1.4,1.4,0.0,0.0,1001.0,
2026-07-19T13:00,31.2,75,37.2,10.5,184,30.6,51,99,0.4,0.4,0.0,0.0,1000.7,
2026-07-19T14:00,28.9,83,34.4,12.2,166,30.2,63,100,2.8,2.8,0.0,0.0,1000.9,
2026-07-19T15:00,28.1,89,34.2,9.4,160,27.0,55,99,1.0,1.0,0.0,0.0,1000.9,
2026-07-19T16:00,27.9,90,34.3,7.5,165,22.3,53,99,0.7,0.7,0.0,0.0,1000.4,
2026-07-19T17:00,30.3,82,37.0,9.2,147,16.6,51,97,0.2,0.2,0.0,0.0,1000.3,
2026-07-19T18:00,29.3,84,35.6,8.4,127,20.2,3,99,0.0,0.0,0.0,0.0,1001.3,
2026-07-19T19:00,29.1,84,35.5,8.1,141,17.3,51,92,0.3,0.3,0.0,0.0,1002.1,
2026-07-19T20:00,29.0,83,34.6,10.9,160,21.6,51,87,0.1,0.1,0.0,0.0,1002.9,
2026-07-19T21:00,28.2,85,34.1,7.7,152,25.6,51,100,0.2,0.2,0.0,0.0,1003.0,
2026-07-19T22:00,28.1,87,34.1,8.2,158,16.6,51,98,0.1,0.1,0.0,0.0,1003.0,
2026-07-19T23:00,28.1,88,33.9,10.5,153,17.3,3,100,0.0,0.0,0.0,0.0,1002.8,
2026-07-20T00:00,27.8,90,33.7,9.7,158,21.6,3,93,0.0,0.0,0.0,0.0,1001.9,
2026-07-20T01:00,27.4,90,33.1,10.0,165,20.5,51,84,0.2,0.2,0.0,0.0,1001.6,
2026-07-20T02:00,27.4,91,33.6,7.4,180,20.9,51,63,0.2,0.2,0.0,0.0,1001.3,
2026-07-20T03:00,27.0,93,33.5,5.2,168,16.2,51,84,0.1,0.1,0.0,0.0,1001.5,
2026-07-20T04:00,27.0,93,33.8,2.7,94,9.7,3,95,0.0,0.0,0.0,0.0,1001.8,
2026-07-20T05:00,27.7,91,34.0,7.7,156,17.6,3,92,0.0,0.0,0.0,0.0,1001.5,
2026-07-20T06:00,28.3,90,35.0,6.4,130,15.8,3,100,0.0,0.0,0.0,0.0,1002.0,
2026-07-20T07:00,28.0,90,34.0,10.2,129,24.5,51,100,0.1,0.1,0.0,0.0,1002.7,
2026-07-20T08:00,27.9,91,34.4,7.6,124,23.8,53,100,0.9,0.9,0.0,0.0,1002.9,
2026-07-20T09:00,28.7,88,35.2,8.7,137,21.2,53,100,0.7,0.7,0.0,0.0,1003.3,
2026-07-20T10:00,28.5,88,35.2,6.1,120,22.3,53,100,0.7,0.7,0.0,0.0,1003.5,
2026-07-20T11:00,30.3,75,36.6,5.2,121,15.5,53,98,0.5,0.5,0.0,0.0,1002.3,
2026-07-20T12:00,31.2,72,37.4,5.9,101,16.9,51,97,0.2,0.2,0.0,0.0,1001.5,
2026-07-20T13:00,29.8,76,34.8,11.4,83,26.6,51,100,0.3,0.3,0.0,0.0,1001.6,
2026-07-20T14:00,27.7,90,33.3,12.7,129,30.2,61,100,2.2,2.2,0.0,0.0,1001.4,
2026-07-20T15:00,27.8,88,33.5,9.5,126,30.6,53,98,0.8,0.8,0.0,0.0,1000.9,
2026-07-20T16:00,27.9,86,33.3,10.1,125,25.6,51,100,0.4,0.4,0.0,0.0,1001.1,
2026-07-20T17:00,27.8,91,33.9,9.7,105,23.4,55,100,1.2,1.2,0.0,0.0,1001.4,
2026-07-20T18:00,27.5,91,33.5,9.2,133,20.2,3,100,0.0,0.0,0.0,0.0,1001.6,
2026-07-20T19:00,27.3,92,33.1,10.2,129,21.2,51,100,0.1,0.1,0.0,0.0,1001.8,
2026-07-20T20:00,27.0,95,33.1,9.4,120,21.6,55,100,1.2,1.2,0.0,0.0,1002.6,
2026-07-20T21:00,26.9,95,32.8,11.0,132,21.2,51,100,0.4,0.4,0.0,0.0,1003.4,
2026-07-20T22:00,26.8,96,33.0,9.2,133,21.2,51,100,0.4,0.4,0.0,0.0,1003.4,
2026-07-20T23:00,26.9,97,33.0,9.8,97,17.6,51,100,0.4,0.4,0.0,0.0,1002.6,
2026-07-21T00:00,25.9,96,31.3,10.5,110,20.2,61,100,2.2,2.2,0.0,0.0,1002.3,
2026-07-21T01:00,25.6,96,30.9,9.6,106,22.3,63,99,2.6,2.6,0.0,0.0,1001.6,
2026-07-21T02:00,25.2,98,30.1,11.3,124,23.0,61,100,1.6,1.6,0.0,0.0,1001.8,
2026-07-21T03:00,25.4,97,30.3,12.1,118,23.0,61,100,1.6,1.6,0.0,0.0,1001.8,
2026-07-21T04:00,25.2,97,30.2,10.9,107,24.8,61,100,1.5,1.5,0.0,0.0,1001.9,
2026-07-21T05:00,25.3,97,30.2,10.7,103,25.2,63,100,3.4,3.4,0.0,0.0,1001.8,
2026-07-21T06:00,25.9,96,31.2,10.1,112,20.9,53,100,0.7,0.7,0.0,0.0,1002.3,
2026-07-21T07:00,26.1,96,31.5,10.3,112,22.7,55,100,1.0,1.0,0.0,0.0,1002.5,
2026-07-21T08:00,26.5,93,31.9,9.9,125,23.0,53,100,0.6,0.6,0.0,0.0,1002.8,
2026-07-21T09:00,27.2,88,32.6,8.8,121,23.8,51,100,0.2,0.2,0.0,0.0,1002.7,
2026-07-21T10:00,28.5,84,34.3,7.7,129,23.4,51,100,0.1,0.1,0.0,0.0,1002.4,
2026-07-21T11:00,28.8,85,35.3,7.0,103,22.0,51,98,0.4,0.4,0.0,0.0,1002.0,
2026-07-21T12:00,28.8,83,34.2,11.4,106,28.1,53,100,0.8,0.8,0.0,0.0,1001.0,
2026-07-21T13:00,28.5,83,33.8,11.2,112,29.5,53,100,0.7,0.7,0.0,0.0,1000.2,
2026-07-21T14:00,28.1,82,33.1,11.0,130,26.6,55,100,1.1,1.1,0.0,0.0,1000.1,
2026-07-21T15:00,26.9,93,32.5,10.1,136,25.6,63,100,3.1,3.1,0.0,0.0,1000.0,
2026-07-21T16:00,26.7,94,32.2,10.8,144,21.6,53,100,0.6,0.6,0.0,0.0,1000.0,
2026-07-21T17:00,27.9,89,34.4,5.6,132,22.0,51,100,0.2,0.2,0.0,0.0,1000.0,
2026-07-21T18:00,27.6,90,33.8,7.0,134,14.0,3,100,0.0,0.0,0.0,0.0,1000.5,
2026-07-21T19:00,27.3,92,33.7,6.2,128,14.0,51,100,0.1,0.1,0.0,0.0,1001.3,
2026-07-21T20:00,27.2,92,33.5,6.7,126,13.3,51,100,0.1,0.1,0.0,0.0,1001.9,
2026-07-21T21:00,27.0,93,33.3,6.3,117,13.7,3,100,0.0,0.0,0.0,0.0,1002.6,
2026-07-21T22:00,26.7,94,32.8,6.7,128,13.0,3,100,0.0,0.0,0.0,0.0,1002.6,
2026-07-21T23:00,27.2,92,33.7,5.1,117,15.1,51,100,0.2,0.2,0.0,0.0,1002.4,
2026-07-22T00:00,25.4,96,30.7,7.9,183,16.6,61,100,1.7,1.7,0.0,0.0,1002.0,
2026-07-22T01:00,24.9,98,30.1,7.6,158,15.8,63,98,3.9,3.9,0.0,0.0,1001.4,
2026-07-22T02:00,24.9,97,30.4,5.6,123,17.3,63,99,7.4,7.4,0.0,0.0,1001.5,
2026-07-22T03:00,24.9,97,30.2,7.1,99,15.1,61,100,1.6,1.6,0.0,0.0,1001.1,
2026-07-22T04:00,24.9,97,30.2,7.4,97,14.8,51,99,0.3,0.3,0.0,0.0,1000.9,
2026-07-22T05:00,25.4,98,31.0,7.1,120,16.6,51,100,0.1,0.1,0.0,0.0,1000.8,
2026-07-22T06:00,26.3,95,31.9,8.6,131,19.4,51,95,0.1,0.1,0.0,0.0,1001.8,
2026-07-22T07:00,26.5,92,31.7,10.4,144,24.5,53,94,0.8,0.8,0.0,0.0,1002.1,
2026-07-22T08:00,27.3,88,32.6,10.0,152,26.3,3,100,0.0,0.0,0.0,0.0,1002.7,
2026-07-22T09:00,27.5,85,32.7,9.0,168,26.3,3,100,0.0,0.0,0.0,0.0,1002.8,
2026-07-22T10:00,27.6,84,32.8,8.5,182,23.8,51,99,0.1,0.1,0.0,0.0,1002.2,
2026-07-22T11:00,28.4,79,33.3,10.3,176,28.8,3,98,0.0,0.0,0.0,0.0,1002.5,
2026-07-22T12:00,27.1,88,32.3,13.0,176,36.0,61,99,2.4,2.4,0.0,0.0,1002.3,
2026-07-22T13:00,26.8,90,32.3,8.6,168,32.8,61,100,1.3,1.3,0.0,0.0,1001.7,
2026-07-22T14:00,26.4,91,31.4,10.7,171,25.2,61,100,1.3,1.3,0.0,0.0,1001.3,
2026-07-22T15:00,26.7,90,31.8,10.3,178,25.9,61,100,1.5,1.5,0.0,0.0,1000.8,
2026-07-22T16:00,26.3,95,31.8,10.1,179,23.4,61,100,1.6,1.6,0.0,0.0,1000.6,
2026-07-22T17:00,27.2,89,32.8,9.2,181,20.5,53,100,0.9,0.9,0.0,0.0,1000.9,
2026-07-22T18:00,26.5,93,32.1,9.3,190,19.4,53,99,0.8,0.8,0.0,0.0,1001.0,
2026-07-22T19:00,26.5,94,32.3,8.6,195,17.3,51,100,0.3,0.3,0.0,0.0,1001.8,
2026-07-22T20:00,26.5,95,32.2,9.4,183,17.6,53,100,0.7,0.7,0.0,0.0,1002.8,
2026-07-22T21:00,26.2,96,32.0,8.2,172,18.4,51,100,0.4,0.4,0.0,0.0,1003.7,
2026-07-22T22:00,26.0,96,31.8,8.2,165,17.3,51,95,0.4,0.4,0.0,0.0,1003.3,
2026-07-22T23:00,27.1,92,32.6,10.7,171,20.2,51,88,0.4,0.4,0.0,0.0,1003.2,
2026-07-23T00:00,26.7,92,32.2,9.9,176,22.0,3,98,0.0,0.0,0.0,0.0,1002.4,
2026-07-23T01:00,26.7,91,32.1,9.5,171,20.2,2,73,0.0,0.0,0.0,0.0,1001.6,
2026-07-23T02:00,25.2,93,29.7,10.4,152,25.6,51,99,0.2,0.2,0.0,0.0,1001.6,
2026-07-23T03:00,24.5,96,29.4,7.1,161,23.8,51,100,0.2,0.2,0.0,0.0,1001.7,
2026-07-23T04:00,24.8,96,29.5,9.4,169,18.4,51,98,0.1,0.1,0.0,0.0,1002.0,
2026-07-23T05:00,26.2,95,31.7,10.2,197,22.7,51,100,0.3,0.3,0.0,0.0,1001.4,
2026-07-23T06:00,26.4,96,32.1,10.3,187,20.5,51,91,0.4,0.4,0.0,0.0,1001.9,
2026-07-23T07:00,27.4,93,33.4,9.7,179,22.7,51,94,0.2,0.2,0.0,0.0,1002.3,
2026-07-23T08:00,26.5,91,30.6,16.5,196,37.8,61,100,1.4,1.4,0.0,0.0,1002.9,
2026-07-23T09:00,26.8,92,31.9,12.9,199,36.4,55,98,1.1,1.1,0.0,0.0,1002.9,
2026-07-23T10:00,27.7,88,32.7,13.2,211,34.9,55,77,1.1,1.1,0.0,0.0,1002.3,
2026-07-23T11:00,27.2,93,35.5,6.4,196,32.4,53,98,0.7,0.7,0.0,0.0,1001.9,
2026-07-23T12:00,28.7,82,34.0,15.6,204,39.2,53,100,0.9,0.9,0.0,0.0,1001.3,
2026-07-23T13:00,27.1,88,32.1,11.4,199,36.7,63,98,4.4,4.4,0.0,0.0,1000.3,
2026-07-23T14:00,27.7,87,32.3,16.0,219,36.7,61,98,1.3,1.3,0.0,0.0,1000.3,
2026-07-23T15:00,27.3,89,32.7,10.7,220,38.9,61,100,2.4,2.4,0.0,0.0,1000.3,
2026-07-23T16:00,26.9,88,31.7,12.1,210,24.5,55,91,1.0,1.0,0.0,0.0,999.8,
2026-07-23T17:00,27.2,87,31.8,13.7,214,33.8,63,100,3.0,3.0,0.0,0.0,1000.6,
2026-07-23T18:00,26.5,93,31.6,11.8,201,28.8,55,100,1.0,1.0,0.0,0.0,1001.0,
2026-07-23T19:00,26.1,95,31.3,11.6,202,27.4,53,99,0.6,0.6,0.0,0.0,1001.3,
2026-07-23T20:00,26.1,96,31.6,9.3,171,24.1,53,100,0.8,0.8,0.0,0.0,1002.1,
2026-07-23T21:00,26.4,95,31.9,10.5,187,19.8,51,100,0.2,0.2,0.0,0.0,1002.5,
2026-07-23T22:00,26.4,94,31.8,10.6,199,20.5,51,100,0.1,0.1,0.0,0.0,1002.5,
2026-07-23T23:00,27.0,93,32.7,10.3,195,20.2,3,100,0.0,0.0,0.0,0.0,1002.0,
2026-07-24T00:00,26.0,96,31.0,13.0,200,25.9,53,100,0.5,0.5,0.0,0.0,1001.3,
2026-07-24T01:00,25.1,98,29.9,11.9,209,28.4,65,100,10.6,10.6,0.0,0.0,1000.8,
2026-07-24T02:00,25.1,96,29.8,11.2,221,26.3,65,100,7.6,7.6,0.0,0.0,1000.5,
2026-07-24T03:00,25.0,97,29.8,10.7,230,22.7,63,100,4.1,4.1,0.0,0.0,1000.0,
2026-07-24T04:00,25.0,97,30.2,8.3,210,21.6,63,100,5.5,5.5,0.0,0.0,1000.4,
2026-07-24T05:00,25.5,97,30.8,9.8,206,19.1,63,100,6.1,6.1,0.0,0.0,1000.0,
2026-07-24T06:00,25.9,97,31.3,10.2,244,24.1,63,100,3.4,3.4,0.0,0.0,1000.4,
2026-07-24T07:00,25.9,95,31.1,10.7,237,22.3,61,99,1.7,1.7,0.0,0.0,1000.6,
2026-07-24T08:00,26.4,95,32.1,9.6,236,20.5,61,100,1.6,1.6,0.0,0.0,1001.1,
2026-07-24T09:00,26.5,95,32.4,8.8,227,19.1,61,100,1.6,1.6,0.0,0.0,1001.0,
